chrome DTLS1.2 keys
SERVER_HANDSHAKE_TRAFFIC_SECRET 7d841bbdf58f8a65f0a78588ca6cdf742cb4c9f812ae38779495f1d96488ece5 989b3e31f9ecc75f552b4bcf3984c1a275121e22134f75f1782e0327929f7835714bb67492d6ef5d8ddc1cbea5f8af7e
CLIENT_TRAFFIC_SECRET_0 7d841bbdf58f8a65f0a78588ca6cdf742cb4c9f812ae38779495f1d96488ece5 5c79c4debf3c534df6dfffc71725e150e163e90df34456af541cb4038d16ca8391a382c1fdeec33c7799838c051dcbfd
SERVER_TRAFFIC_SECRET_0 7d841bbdf58f8a65f0a78588ca6cdf742cb4c9f812ae38779495f1d96488ece5 0603a17ba238619393fd9b8a144d7d53c77a9a66f0ca78ec52500f8071c10bfe95a85a165fa5a68add5892278daf99f5
EXPORTER_SECRET 7d841bbdf58f8a65f0a78588ca6cdf742cb4c9f812ae38779495f1d96488ece5 0bdab31d4ca8b414c139be287effacdf61eb6ae8a42be432ca3a4c58b21afe6399b0e2e8a643a8b15e49458bbf3fbf4f
CLIENT_HANDSHAKE_TRAFFIC_SECRET a7169b5d8bc784eef36ccda11ef5f40846c7a4675138394dd3bb380dfc08edc7 7c9cec353282c7d6ebaa2ea58ef71ad9a2515694ab5de7e911e1fa5f7ec1534dd5b6563472c73be83868f5efbcedf705
SERVER_HANDSHAKE_TRAFFIC_SECRET a7169b5d8bc784eef36ccda11ef5f40846c7a4675138394dd3bb380dfc08edc7 965660750dad50e7d7fa8958cfd57ef97479f873039642d1596d8a7b67f458731cb018cd6287fdbde5f7ed36f7ea9a58
CLIENT_TRAFFIC_SECRET_0 a7169b5d8bc784eef36ccda11ef5f40846c7a4675138394dd3bb380dfc08edc7 f2c26a60351783b657d63a9272d7b7350155274afd9ecf18ad41d1ce6081591b1b916197cfe0e992833931569cf83625
SERVER_TRAFFIC_SECRET_0 a7169b5d8bc784eef36ccda11ef5f40846c7a4675138394dd3bb380dfc08edc7 94b2002a6e20356fc07829e55fd3ecf70bdb15ae0bae2cdf3b4fc0cf5d3d50b6a909fde5f0f39a147f3fa37ffd9a1d0a
EXPORTER_SECRET a7169b5d8bc784eef36ccda11ef5f40846c7a4675138394dd3bb380dfc08edc7 f09f2e8896a48d32268761a0edd80e1b68fd10bb1960bc8b4762166912152c134a6b6e12715f6121e27fcf5c2b9b7898
CLIENT_RANDOM f20d32eae650f56824748c42f5433273bf18403104d3e97707beff740a1531aa 423d1ea5853301638541d78574f5818f95d05cb1d10101c801f1941216b2d4f8f2b121cf6d2593c2f40c1e134592dd84
CLIENT_HANDSHAKE_TRAFFIC_SECRET 7a7814bf3ad0cecb2ba559631358be77b6368e99a88094d8b44249247275b007 9a50cb3cd96488778be5a0548f2ee059ad24e3ea7757cd8b5434327be06a545282e89df8e118e41896e5326ba42a1aa9
SERVER_HANDSHAKE_TRAFFIC_SECRET 7a7814bf3ad0cecb2ba559631358be77b6368e99a88094d8b44249247275b007 cf418c67670c702fb7770e7a19a6d98bcf00e4e5f85d9b9e6797c0d770a7ae547a6fb7aaedd4926ef275f933d1ad40c9
CLIENT_TRAFFIC_SECRET_0 7a7814bf3ad0cecb2ba559631358be77b6368e99a88094d8b44249247275b007 cc9849e9da4680bd32b15e44810f5fc950162a818784c5042f6fdd96dd6f85a862314f240d24c547e1b61e1033b46456
SERVER_TRAFFIC_SECRET_0 7a7814bf3ad0cecb2ba559631358be77b6368e99a88094d8b44249247275b007 62f609c84b20fcdfce535476ea7bfecbcfe6eb051dd965e063ed1a732732c820f8ea9e444160eb336b832aac5f93d529
EXPORTER_SECRET 7a7814bf3ad0cecb2ba559631358be77b6368e99a88094d8b44249247275b007 68fdfb27249f586b342c051c6ee0a3073b1a43883c15e7d9fd39603747cf3eb066c1dcbad0c0d7981e9f7fc548c20f2b
CLIENT_RANDOM bfa993768ff537bbf75110fd7269015482cc0d2a696b39d18439a227e48c3632 21ffc011365557b285d54cb52ba77d079a53cc7108c14f391ab88e1c287138109bfd29ad5f04f83fa404744cb9b03982
CLIENT_HANDSHAKE_TRAFFIC_SECRET a23bcf1ed407325419c23a481b4e3263b6671f977baca41cbc2ad79dc52d3d1b e5d1c02f7dcb8c8f6b862ab8673cbef5a9a0035aaa4aa56ce3a7488a11d076d86ea1176bd8b222d9f028357df9fc9dae
SERVER_HANDSHAKE_TRAFFIC_SECRET a23bcf1ed407325419c23a481b4e3263b6671f977baca41cbc2ad79dc52d3d1b 031fe59e08003f806d76bfcdfa8c331a505304b1e7ed423fc47d98e1914181c2dd44fcd0ae337d5b2bd165fed41ec8ab
CLIENT_TRAFFIC_SECRET_0 a23bcf1ed407325419c23a481b4e3263b6671f977baca41cbc2ad79dc52d3d1b 143c576cd4741b6ae2b60e33d0e85b109b1f88fd443b09cdae44df94970acedbc7c139aafbf23d2c92bedffec0622089
SERVER_TRAFFIC_SECRET_0 a23bcf1ed407325419c23a481b4e3263b6671f977baca41cbc2ad79dc52d3d1b d21c1ae427da4d6c2ba6adf11af64252378776242e1214afdd33c7ad221c8a0ff85d2d0f58e66e035be1a3fbe952ba67
EXPORTER_SECRET a23bcf1ed407325419c23a481b4e3263b6671f977baca41cbc2ad79dc52d3d1b c37787508f8335f65975a3f9ec306881cc0976f8a027b97d400b48144ae1dbc6a68baa4c4331c207c0258f3b6f40f4b8
CLIENT_HANDSHAKE_TRAFFIC_SECRET 52da3143cb6477ec058ddbaed9e520d4a791c08ae88033d935bcbae40431b5c1 ec6eac9b98c624589dd0edb3af5e1391cec35dc13a4eb43315de78ec878f2f2e7db2199d43a0dc7d6db035f61ff9d0f2
SERVER_HANDSHAKE_TRAFFIC_SECRET 52da3143cb6477ec058ddbaed9e520d4a791c08ae88033d935bcbae40431b5c1 b6a7a0144975d59e417ee9b43a6fd8eba020410a35225c65886af6d27b6e010be33556d1d24e14b750c7a8e6b80ec85c
CLIENT_TRAFFIC_SECRET_0 52da3143cb6477ec058ddbaed9e520d4a791c08ae88033d935bcbae40431b5c1 605b72faf7f4541066696994a73b8a3e5e8a24c97b40b0cae6679fab7debb4a553897738f038386c4491a3bad9d7ec4c
SERVER_TRAFFIC_SECRET_0 52da3143cb6477ec058ddbaed9e520d4a791c08ae88033d935bcbae40431b5c1 c3369902ace0822aa93a0f9c6d68df0ffff19f4c5d8d9f4f94d1cd24ebc588a127887610e4dd5154f75bf91da094a263
EXPORTER_SECRET 52da3143cb6477ec058ddbaed9e520d4a791c08ae88033d935bcbae40431b5c1 d7f85e00e2f96aede19e43b30eb25dd355b740ddf65626f4adbce11e62d7f46b51921fd6ef84f5752d531f146a9c8d92
CLIENT_HANDSHAKE_TRAFFIC_SECRET a4595f73e5ca21f20b59f6bccb2bba7aad91762d47d05f26287b5c86756870cd e20085fef1abedf9b2e18a78ecb1643816a920b65993a81e0966de7570987f3cfa46e405469975ad5be49b235597714a
SERVER_HANDSHAKE_TRAFFIC_SECRET a4595f73e5ca21f20b59f6bccb2bba7aad91762d47d05f26287b5c86756870cd 76da6f8b559b82770ed8bccfb33cd2d78a0aff0ca4ed315a3ec34cbb4d632f1af882c76c40eaef14b0c57dc59069e866
CLIENT_TRAFFIC_SECRET_0 a4595f73e5ca21f20b59f6bccb2bba7aad91762d47d05f26287b5c86756870cd 05f1607b7949281dce9f2f8ffbcffa016b2746982fec44010088af99634a0461ab1223612c2e26d7a080d8eda4c0de43
SERVER_TRAFFIC_SECRET_0 a4595f73e5ca21f20b59f6bccb2bba7aad91762d47d05f26287b5c86756870cd fdd0ac35f2af08ff3fc4085059b517aa03158bd3897c05ba6b8d473a98c93632b53443bc53f0739cdeb6ae964fd660da
EXPORTER_SECRET a4595f73e5ca21f20b59f6bccb2bba7aad91762d47d05f26287b5c86756870cd 6d171a94fbf1342e938efd5aa6ffb81a3eaa29446a443463ae6885275a19f5e824cea647f51e7b2b240db14113a4cb4e
